method,dimensions,repeats,scenes,positive_similarity,positive_similarity_seed_std,positive_similarity_scene_std,positive_similarity_scene_count,negative_similarity,negative_similarity_seed_std,negative_similarity_scene_std,negative_similarity_scene_count,similarity_gap,similarity_gap_seed_std,similarity_gap_scene_std,similarity_gap_scene_count,retrieval_voxel_hit,retrieval_voxel_hit_seed_std,retrieval_voxel_hit_scene_std,retrieval_voxel_hit_scene_count,retrieval_hit_distance,retrieval_hit_distance_seed_std,retrieval_hit_distance_scene_std,retrieval_hit_distance_scene_count,retrieval_world_error_mean,retrieval_world_error_mean_seed_std,retrieval_world_error_mean_scene_std,retrieval_world_error_mean_scene_count,retrieval_world_error_median,retrieval_world_error_median_seed_std,retrieval_world_error_median_scene_std,retrieval_world_error_median_scene_count,scope
pca,384,1,5,0.6632517370947622,0.0,0.06255368815169189,5,0.31280926540219645,0.0,0.08006888380701904,5,0.35179962249660285,0.0,0.060862211980023395,5,0.21546883440041312,0.0,0.08571829065036539,5,0.3203386012207109,0.0,0.10771379509652998,5,0.3771958786135232,0.0,0.10255819888059028,5,0.2947176378037323,0.0,0.12128173523328528,5,within_chunk
pca,512,1,5,0.6596823768134703,0.0,0.06205249250236152,5,0.31115334547583257,0.0,0.07912293707539261,5,0.3498829912721025,0.0,0.06031906562789326,5,0.21702097932138256,0.0,0.08617921323498554,5,0.3223210853009297,0.0,0.10797132242021835,5,0.37578272277498276,0.0,0.10271428045255493,5,0.29520634489493414,0.0,0.12095625599502459,5,within_chunk
pca,768,1,5,0.6560240035935452,0.0,0.06148318886212912,5,0.3095854157790517,0.0,0.07795654459206164,5,0.3477919722832408,0.0,0.05960326317413716,5,0.2182592085186963,0.0,0.0857464130268815,5,0.3242962604356489,0.0,0.10781541834725107,5,0.37071090065433515,0.0,0.10164965353983127,5,0.29174750827122153,0.0,0.12114344177969519,5,within_chunk
pca,1024,1,5,0.654307583643679,0.0,0.06121618797804598,5,0.3089386216543266,0.0,0.07736405821809415,5,0.34672192494364346,0.0,0.05926895678418988,5,0.21908431700024264,0.0,0.08626382376009605,5,0.32536258242232347,0.0,0.10789743439330174,5,0.36964197786607417,0.0,0.10137907209734477,5,0.29105842751499855,0.0,0.12105979209641347,5,within_chunk
random,128,5,5,0.8983271754206272,0.01183435531521873,0.019379633121928922,5,0.7930654293493555,0.01654163989519162,0.024921020789525076,5,0.1059171294663241,0.013125910344795122,0.01615925370873182,5,0.18930068974203063,0.012596641413831088,0.07886481473313342,5,0.28283771938367674,0.016404863679152,0.0982565038539889,5,0.4049985677294884,0.011649412526506472,0.09571032662058546,5,0.3111954066523334,0.014494672437825684,0.10854276455991689,5,within_chunk
random,256,5,5,0.8979357431436841,0.009094403446596478,0.023068828511506243,5,0.7894608211942915,0.017728477140314676,0.031627098565045815,5,0.10929090750843944,0.009093558162960211,0.01659165767813191,5,0.20331261478306337,0.013401625155035242,0.08342372974235622,5,0.30010326768388457,0.01727610876438073,0.10599121715928539,5,0.38736947343298983,0.014089926002946606,0.09647908796949639,5,0.2936834269037895,0.012582335649914197,0.10762161435759088,5,within_chunk
random,384,5,5,0.9336852186688207,0.04784734615614528,0.013972210589485935,5,0.8645827702603286,0.09639307013710188,0.019080432180377194,5,0.06966739569573355,0.04897634302123371,0.010104018709859452,5,0.2064400488100553,0.010619925399223578,0.08695732195312195,5,0.3055032556126543,0.015027845558137517,0.10903797072779332,5,0.3818080981741977,0.01166578034562129,0.09885713772436222,5,0.28970722067016264,0.01176792868717164,0.10926088063774349,5,within_chunk
random,512,5,5,0.9308735791089242,0.048680782534041,0.014938538437853551,5,0.8590930560882825,0.09853457118852157,0.019928836896359686,5,0.07237897490906577,0.05037189161276825,0.01035038294283499,5,0.21003105452194554,0.007280022526000486,0.08688319900604866,5,0.3107287970316438,0.008794752347803024,0.10918782998844886,5,0.375820149377151,0.006191777370270409,0.10016562287653724,5,0.2858378645184271,0.006746120863515247,0.1117083278075792,5,within_chunk
random,768,5,5,0.948126429507607,0.04576166170761743,0.011311744571310721,5,0.8936883911177509,0.09267661985911965,0.014733521377179554,5,0.054840281096966016,0.04743317839567803,0.008026057531650177,5,0.21440287229447486,0.007774646780963384,0.08828887959783879,5,0.31550727134117107,0.011174975600257573,0.11122921050449272,5,0.3754599481388532,0.007929227795477205,0.10108376998683259,5,0.285348324072727,0.00729064850435959,0.11159608586834362,5,within_chunk
random,1024,5,5,0.9453582133326615,0.04469352649973686,0.012307735438116323,5,0.8870601354672301,0.09195656528564508,0.016281104431469587,5,0.05876233440417321,0.047671934485182275,0.008779934826771208,5,0.21754435216013338,0.006600332948398961,0.08937831776835807,5,0.31971234083015576,0.009200867652010216,0.11287008579163595,5,0.3717442653343431,0.006451640138260527,0.10362275614747608,5,0.2817960139518244,0.0045996554934600534,0.11343414215601381,5,within_chunk
