scene,method,dimensions,repeat,contributing_rows,valid_rows,positive_similarity,positive_similarity_std,positive_similarity_count,negative_similarity,negative_similarity_std,negative_similarity_count,similarity_gap,similarity_gap_std,similarity_gap_count,retrieval_voxel_hit,retrieval_voxel_hit_std,retrieval_voxel_hit_count,retrieval_hit_distance,retrieval_hit_distance_std,retrieval_hit_distance_count,retrieval_world_error_mean,retrieval_world_error_mean_std,retrieval_world_error_mean_count,retrieval_world_error_median,retrieval_world_error_median_std,retrieval_world_error_median_count,status,scope
scene0707_00,random,1024,44,31,31,0.9867324329191639,0.0052546112872040255,31,0.9677849656168145,0.005298730361431746,31,0.018947467302349436,0.005434884480788833,31,0.3146256349664007,0.13200092841338623,31,0.47155915390436515,0.16371877150714417,31,0.2372942120497378,0.11763510807292599,31,0.14066958643736377,0.07669973968864771,31,ok,all_pairs
scene0707_00,random,1024,45,31,31,0.9865816870043355,0.005569865273060887,31,0.9667213485814797,0.005735706573494686,31,0.019860338422855714,0.0059358405084078796,31,0.3155134319804408,0.12843358202991026,31,0.4750327054662941,0.15828803824694326,31,0.2325732741318993,0.11125681311232959,31,0.13370865174839575,0.06986331558823256,31,ok,all_pairs
scene0707_00,random,1024,46,31,31,0.9864060897980967,0.0058305339971160665,31,0.967202740649261,0.005815826405687594,31,0.019203349148835622,0.005980231059022614,31,0.3070299395271215,0.11587811572835612,31,0.4690090595673192,0.15035166833577118,31,0.23151227325063858,0.09854391610031206,31,0.13475106139817544,0.06591831223355864,31,ok,all_pairs
scene0708_00,ablation_iterative,128,0,31,31,0.8756607867056324,0.042216977567441534,31,0.750272735338014,0.03551465038870193,31,0.12538805136761844,0.031301194698605164,31,0.335999556979655,0.17271424116224546,31,0.3732654474063548,0.17266063215380006,31,0.39473593466058154,0.2061193901590379,31,0.24547611056796967,0.2045227222973209,31,ok,all_pairs
scene0708_00,ablation_iterative,256,0,31,31,0.8635287900124827,0.03943550668226086,31,0.7170872825127818,0.03489975113944102,31,0.14644150749970086,0.03989063467484121,31,0.34038445094878816,0.16502726462252196,31,0.38358509062730817,0.16451324576986953,31,0.3931324509148927,0.2224877303331274,31,0.25158452783380786,0.21060869556615297,31,ok,all_pairs
scene0708_00,ablation_iterative,384,0,31,31,0.8745304980585652,0.0408230785126056,31,0.7444239447037917,0.03555213879200209,31,0.13010655335477334,0.03664115031011048,31,0.34651882996087374,0.16013777996700482,31,0.3901672911836391,0.1559109911814669,31,0.39170326187653787,0.20881123749373098,31,0.24787739640282047,0.21136479848642975,31,ok,all_pairs
scene0708_00,ablation_iterative,512,0,31,31,0.8662908519468,0.043022204566512276,31,0.7309916005305955,0.038697348675511084,31,0.1352992514162046,0.03719415975298356,31,0.3293789367741745,0.15948953252090065,31,0.3761925183042067,0.1572101140948419,31,0.3890544287216062,0.1902659402907761,31,0.25172769891158225,0.20477218943496717,31,ok,all_pairs
scene0708_00,ablation_iterative,768,0,31,31,0.8770449988303646,0.042529240883390496,31,0.7517756396399331,0.03857201427853724,31,0.12526935919043142,0.033779340978608505,31,0.33374313987294923,0.17078804174463116,31,0.3826014171615331,0.16844009930025136,31,0.3702849257820051,0.19856158987809366,31,0.24530223336431287,0.20605081814370813,31,ok,all_pairs
scene0708_00,ablation_iterative,1024,0,31,31,0.8939977865065297,0.03942831477892043,31,0.7912526653253823,0.03494246719238157,31,0.10274512118114722,0.02739390279941694,31,0.32058214527478357,0.16436971094381067,31,0.37146229987684315,0.16862962513004354,31,0.38459852488189916,0.19712465962759365,31,0.24407171361869381,0.19013225238008494,31,ok,all_pairs
scene0708_00,ablation_once,128,0,31,31,0.9109411451124376,0.046275077413009964,31,0.8179142231802056,0.049770920886560155,31,0.09302692193223197,0.029435544888392822,31,0.26251142207575273,0.1427975269084972,31,0.30933232182902065,0.14887451924662887,31,0.4477779611245094,0.23078615992171525,31,0.31683727161538217,0.24651522102736206,31,ok,all_pairs
